,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
308,06452000,-1.0029009798921735,2.271169771655783,0.6395892726229545,0.004025910814502431,0.05931465105965531,0.28147751176306046,0.3913650467841934,0,16,395,168,331,0,-3.184309108351797,-1.2492117775243423,0.6003891523635942,0.7347468282950018,-1.5849387522975995,-2.4232999692525476,-0.6341366157804421,35.676984302351066,-1.4164107265335986,-0.4397842268850088,2.271169771655783,0.7945462519930118,0.25775154077950335,0.9609159447087415
309,06453600,0.40346712196781587,0.3810166624214964,0.47001189530779297,0.001163794126911366,0.041595942370509946,0.4337022181991914,0.3936176688263001,0,20,957,135,271,19,-3.5156640652253035,-1.3863501742148836,0.6330354603033029,0.7522902094136545,0.10818866503654956,0.25324121806357014,-0.6487213147248427,56.2752643380199,0.27470675206915496,-0.15524866321178293,0.38101666242149623,0.5441667621896016,0.6837892991437198,0.13563322696482677
310,06464500,-0.41681528701319825,1.2013540882708715,0.7623099245602144,0.016017485188567715,0.06675011832476205,0.27031624503363444,0.33961722878733147,0,11,71,85,90,0,-2.1346879154432767,-0.912350963843778,0.7534198071691374,0.8142894970073831,-0.8451908093936669,-0.9871877104254752,-0.417016075456465,5.746596408608954,-0.27878199883694643,-0.32478145648213863,1.2013540882708713,1.07708878064347,0.6318489668876272,0.8937980304478567
311,06468170,0.18409121565611508,0.0017219492876575572,0.17297355426185776,2.2938017929519106e-08,0.1070734742605571,1.0525582627827386,0.49849205070913394,0,12,1195,45,959,2,-6.145906757725433,-0.9291723967281167,0.648088470790292,0.7678545548028124,0.132362425073013,0.060981193342856455,-0.8564060363843943,2076.0787563287845,0.08927327415989839,-0.0011837150920093657,0.0017219492876578105,0.2503072193783884,0.6186242507712136,0.0004523798782862905
312,06470800,0.2159352786848897,0.1919586011339832,0.33183307971144854,0.0010191598571944738,0.12457167101043749,1.0900295927914083,0.7842968059647054,0,3,1432,38,1042,28,-7.489885218733151,-1.1811136991801534,0.6283952134200588,0.7696605386757484,0.1287484742821663,0.12093802069823045,-0.7882430965002305,204.7310160734944,0.14089258071005095,-0.13704133984667183,0.19195860113398308,0.24844837763973177,0.4952521223800606,0.051313710120096716
313,06477500,0.23706782240782875,1.61416601786645,0.8172301251423031,4.830637234465307e-05,0.027433919966496415,0.3343030994569409,0.5912816088100474,0,9,1160,232,1234,78,-5.896739586541247,-2.2937577660522552,0.509370964016904,0.66969660090133,-0.3673595621271937,-0.6239945968890404,-0.3916319124019287,1308.0803090937388,-0.6669675259888284,-0.3782089115953777,1.6141660178664492,0.3725380193520681,0.626042820217362,0.3439280272851026
314,06479438,0.3464534202983369,0.2864402456904061,0.3155151226167419,0.0013148013778925272,0.0689221255476266,0.6943930944551385,0.6232422414972428,0,3,1109,79,556,36,-5.113326445047161,-1.4000672944583288,0.6222056008626201,0.7606817204427601,0.17341848518911096,0.25183046937586573,-0.6965201144222983,100.95640315755233,0.20473329628157944,-0.15847233926290002,0.286440245690406,0.42321857867983265,0.7138504441282355,0.06676190476442545
315,06601000,0.05444123520750033,-0.4720488864990871,0.5569506337111647,0.10862435611065879,0.0,0.7747633363714597,0.6951588189557419,0,287,0,949,35,236,-1.6958059830921202,-3.6907576981095387,0.7801907328729074,0.5265389606442148,-0.13729610045282903,-0.6388657246279135,-0.5441136329861878,-0.7082954605350453,0.09956851812733358,0.6275210156309602,-0.47204888649908733,6.02268740350842,0.3741773723063065,-0.22836678835394228
316,06614800,0.5935529035632587,0.5878724282796203,1.2449312416265488,0.1718240231286623,0.3859801301044904,9.20485655877035,12.575670886667393,0,0,0,0,751,753,-3.648402248567454,-3.5645075697326707,0.7583504843761318,0.8113314461694693,0.4179123642410394,0.6739271913560234,-0.006591750829996768,2.0743032685161475,0.3555037713040021,0.7997835996749442,0.5878724282796203,0.9183263552114216,0.9010551479496594,0.3163502623403273
317,06622700,0.7007281496444333,0.4610506884542312,1.0583873143099232,0.18193135538104066,0.3182344859304961,7.631007573126278,9.195006046861272,0,0,0,0,581,628,-1.6079645124866468,-1.9947015297442638,0.7325878068323757,0.7885909628662764,0.4933093919931155,0.6894020966837184,-0.20953541354219368,1.9001570081290624,0.5204522564531531,1.585102370255615,0.4610506884542311,0.9480660078167498,0.8817239561685197,0.213284567542591
