,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff
68,01606500,0.6026385083825284,0.001896742223840044,0.5864847605836255,0.11613302423992633,0.2602002930540544,4.079170775526185,3.208137663480093,0,0,328,2,145,21,-3.3987584810114404,-2.280855629013025,0.6419810521940992,0.7400669832515874,0.5337800444729608,0.752496459335022,-0.4927904182487545,1.6158190978944003,0.5436650493170389,0.01172353034025186,0.0018967422238401173,0.7013601309859393,0.8070151913901631
69,01620500,0.5253545894380331,-0.23650207347491506,0.47355454594465773,0.034960685922722945,0.1850404304934662,5.279615490338173,3.4551851048206883,0,0,1074,63,191,67,-3.7461620884718303,-2.5522420686992335,0.5823201945735279,0.6805214780876426,0.5279014028793334,0.7255472376910665,-0.5650049915701614,5.325436032523284,0.3906718394948654,-0.6414299988906548,-0.23650207347491517,0.5958313501452662,0.804544735729371
70,01632000,0.5343843264445425,0.015747436910411992,0.5292133667012087,0.013500481638949013,0.14137843914247794,3.153031995916352,2.7639848969171257,0,1,993,73,347,98,-4.420486098773745,-2.487409030716698,0.5518414766120967,0.6474041020574642,0.5236898791331919,0.7225294848804811,-0.44027949138207856,10.995316980114675,0.475587173746857,-0.13762656789780472,0.015747436910412062,0.5719473367494998,0.7695205508581056
71,01632900,0.5882780297017984,0.04620988993082214,0.6048942195484917,0.11106142735289115,0.224268511943752,2.3287568641187555,2.1261709154304573,0,0,92,2,122,40,-2.729656878539771,-1.8402075279603818,0.719055679005186,0.7341650900945595,0.5435871273331223,0.7548783857204089,-0.3884585557678427,1.507350891376931,0.5497960900338917,-0.16609757296054475,0.04620988993082215,0.7320808142795653,0.7891929107568783
72,01634500,0.6187134521581061,-0.07515380938702483,0.5695570525265984,0.07689965537552368,0.1489605477795727,3.2548016530565937,2.6740772698046653,0,4,290,55,219,81,-3.484079506208746,-2.462381184579416,0.6150840587591251,0.6651853036438091,0.6142222755282416,0.8145993630306388,-0.47357169942150046,1.3601237755797433,0.5307802714999166,1.1680747388244288,-0.07515380938702483,0.8605683567428494,0.8290089840993944
73,01638480,0.6820624937583071,0.10029594988771356,0.727252509086963,0.022173893106794518,0.1274306133592674,3.3472086013960887,3.499226034717831,0,4,938,194,186,151,-3.85747175537334,-2.827606377155867,0.6084307520975923,0.5907707913526795,0.5426383065706044,0.7774302264901882,-0.2701712879812065,6.531460995429231,0.6651670020334957,10.852692905066656,0.10029594988771352,0.7256781882592108,0.8336790296925817
74,01639500,0.6864747974529111,-0.009889643811727748,0.8503608270925559,0.14824031988420017,0.156179920365249,3.4493670049926366,3.5162904697735264,0,0,219,98,104,91,-2.5581433856992755,-2.7076286721851694,0.6604162081878098,0.6378366241859473,0.5297503429452726,0.7604170673097264,-0.30999605516110357,0.4719172622755245,0.7724368766722218,-0.089209435931226,-0.009889643811727664,0.9590756294094639,0.82884133683758
75,01644000,0.7564924930720939,0.06492341371904506,0.7215471026929731,0.02021004272761595,0.1963937507938829,3.3873136644775297,3.069259718879782,0,1,983,24,169,89,-3.9025366134385773,-2.302623509093466,0.634523761030875,0.6587905419763432,0.597000783725594,0.8008925276579608,-0.2841508619462235,9.399950071192844,0.6920710230527478,-9.259963615646997,0.06492341371904493,0.5823423558132015,0.8856794455219473
76,01658500,0.6453794795212624,-0.0021685050311348276,0.7177246059985934,0.0124019524955441,0.020028229133301323,3.100498938864181,3.4761338071471664,0,138,1024,848,252,271,-3.8699395296461097,-4.008668786665382,0.45836630021079117,0.48513228066098113,0.5041428609491231,0.7342126236852162,-0.41818954045854306,4.315246337553437,0.6588691597688257,0.03294972601949966,-0.002168505031134939,1.4000801383801766,0.8084637118347866
77,01664000,0.758061460628288,0.017824651062711687,0.7868167427066117,0.04885464921258453,0.23653126207145733,3.099216673430419,2.9792769175925566,0,0,757,7,86,56,-3.1154839169611157,-1.9954008963748395,0.6755096729291818,0.6909190654960937,0.6156130675191734,0.8149943172303107,-0.25625994011261977,4.716683307120426,0.7523351137403956,0.3484805611620824,0.01782465106271172,0.6194203138618805,0.8752078667933897
78,01666500,0.7903009762719333,-0.00528554471418371,0.7629130421266721,0.11614922673466688,0.2484892000664416,3.070826235480442,3.1190049962902338,0,0,353,9,63,68,-2.5422953053595827,-1.8908961072357624,0.6986287751534409,0.6737491706823799,0.6242310179713579,0.844826035254999,-0.21249692983315835,1.678527445870424,0.7424028523498694,-0.043546720403101834,-0.005285544714183633,0.7470723786772343,0.899411094543541
79,01667500,0.7232327964744968,-0.01083553527367125,0.7355708314504569,0.08682984035207286,0.2554383258415097,3.203618236812145,2.9569741673797836,0,0,451,9,91,61,-2.8050627415639657,-1.8688559057129288,0.6763513811124471,0.6874839529559049,0.6132480028799672,0.8137749811014663,-0.25934580553831776,2.9118248033729506,0.7003294880889462,-0.12106533429470759,-0.010835535273671476,0.6582492083946814,0.8594218306259348
80,01669000,0.5389816714499283,0.07044273213588076,0.9272667313106875,0.05876812401622479,0.2786599843409956,3.0146183716086554,3.136732847893908,0,0,651,6,52,39,-2.972209650069381,-1.8826526343532366,0.7452201524086906,0.7187331643148648,0.3923051740854224,0.6205872036603707,-0.22045720117425166,4.956167855316034,0.735717697562254,2.1115244292483024,0.07044273213588069,0.43376864646303004,0.7558835759380433
